Close,關閉,module,Magento_Widget
Not Selected,未選擇,module,Magento_Widget
Inserting a widget does not create a widget instance.,插入小工具不會建立小工具實例。,module,Magento_Widget
Widget Type,小工具類型,module,Magento_Widget
-- Please Select --,-- 請選擇 --,module,Magento_Widget
Manage Widget Instances,管理小工具實例,module,Magento_Widget
Add Widget,添加小工具,module,Magento_Widget
Save and Continue Edit,儲存並繼續編輯,module,Magento_Widget
"Widget ""%1""","小工具""%1""",module,Magento_Widget
New Widget Instance,新的小工具實例,module,Magento_Widget
Custom Layouts,自訂佈局,module,Magento_Widget
Page Layouts,頁面佈局,module,Magento_Widget
Please Select Container First,請先選擇容器,module,Magento_Widget
Storefront Properties,前台屬性,module,Magento_Widget
Type,類型,module,Magento_Widget
Design Package/Theme,設計包/主題,module,Magento_Widget
Widget Title,小工具標題,module,Magento_Widget
Assign to Store Views,分配到商店視圖,module,Magento_Widget
Sort Order,排序順序,module,Magento_Widget
Sort Order of widget instances in the same container,同一容器中小工具實例的排序順序,module,Magento_Widget
Layout Updates,版面更新,module,Magento_Widget
Categories,類別,module,Magento_Widget
Anchor Categories,錨點類別,module,Magento_Widget
Non-Anchor Categories,非錨定類別,module,Magento_Widget
All Product Types,所有產品類型,module,Magento_Widget
Products,產品,module,Magento_Widget
Generic Pages,通用頁面,module,Magento_Widget
All Pages,所有頁面,module,Magento_Widget
Specified Page,指定頁面,module,Magento_Widget
Add Layout Update,新增佈局更新,module,Magento_Widget
Widget Options,小工具選項,module,Magento_Widget
Settings,設定,module,Magento_Widget
Design Theme,設計主題,module,Magento_Widget
Continue,繼續,module,Magento_Widget
Widget,小工具,module,Magento_Widget
Please specify a Widget Type.,請指定小工具類型。,module,Magento_Widget
CMS,內容管理系統,module,Magento_Widget
Please specify a correct widget.,請指定正確的小工具。,module,Magento_Widget
The widget instance has been deleted.,小工具實例已被刪除。,module,Magento_Widget
New Widget,新小工具,module,Magento_Widget
Widgets,小工具,module,Magento_Widget
No widget instance IDs were provided to be deleted.,沒有提供要刪除的小組件實例 ID。,module,Magento_Widget
A total of %1 record(s) have been deleted.,總共 %1 備註錄已被刪除。,module,Magento_Widget
Widget(s) with ID(s) %1 were not found,未找到 ID 為 %1 的小工具,module,Magento_Widget
The widget instance has been saved.,小工具實例已儲存。,module,Magento_Widget
No such entity with instance_id = %instance_id,沒有這樣的實體，instance_id = %instance_id,module,Magento_Widget
name,姓名,module,Magento_Widget
description,描述,module,Magento_Widget
We cannot create the widget instance because it is missing required information.,我們無法建立小工具實例，因為它缺少必要的資訊。,module,Magento_Widget
Layout update is invalid,佈局更新無效,module,Magento_Widget
None,無,module,Magento_Widget
Remove Layout Update,刪除佈局更新,module,Magento_Widget
1%,1%,module,Magento_Widget
Container,容器,module,Magento_Widget
Template,範本,module,Magento_Widget
All,全部,module,Magento_Widget
Specific %1,具體%1,module,Magento_Widget
Open Chooser,打開選擇器,module,Magento_Widget
Apply,申請,module,Magento_Widget
Page,頁面,module,Magento_Widget
The wishlist configuration is currently disabled.,願望清單配置目前已停用。,module,Magento_WishlistGraphQl
The current user cannot perform operations on wishlist,當前使用者無法對心願清單進行操作,module,Magento_WishlistGraphQl
The wishlist was not found.,未找到願望清單。,module,Magento_WishlistGraphQl
The current customer isn't authorized.,當前顧客未獲得授權。,module,Magento_WishlistGraphQl
"""itemModel"" value should be specified","應指定""itemModel""值",module,Magento_WishlistGraphQl
"Missing key ""model"" in Wishlist Item value data","願望清單商品值資料中缺少關鍵""model""",module,Magento_WishlistGraphQl
"""model"" should be a ""%instance"" instance","""model""應該是一個""%instance""實例",module,Magento_WishlistGraphQl
"Product ""%product_type"" type is not supported","不支援產品""%product_type""類型",module,Magento_WishlistGraphQl
The wishlist configuration is currently disabled,心願清單配置目前已停用,module,Magento_WishlistGraphQl
Could not find the specified wishlist,找不到指定的願望清單,module,Magento_WishlistGraphQl
"""wishlistId"" value should be specified","應指定""wishlistId""值",module,Magento_WishlistGraphQl
"The wishlist item ids ""' . . '"" were not found.","未找到願望清單項目 ID""'..'""。",module,Magento_WishlistGraphQl
"Missing key ""model"" in Wishlist value data","願望清單價值數據中缺少關鍵""model""",module,Magento_WishlistGraphQl
"The wishlist item with ID ""%1"" does not belong to the wishlist","ID 為""%1""的願望清單項目不屬於願望清單",module,Magento_WishlistGraphQl
The quantity of a wishlist item cannot be 0,心願單商品數量不能為 0,module,Magento_WishlistGraphQl
"Could not find product for the wishlist item with ID ""%1""","找不到 ID 為""%1""的願望清單項目的產品",module,Magento_WishlistGraphQl
Could not prepare product for the wishlist item with ID %1,無法為 ID 為 %1 的願望清單項目準備產品,module,Magento_WishlistGraphQl
"Option type ""%1"" is not supported","不支援選項類型""%1""",module,Magento_WishlistGraphQl
%1 doesn't implement CustomizableOptionValueInterface,%1 未實作 CustomizedOptionValueInterface,module,Magento_WishlistGraphQl
Wish List,願望清單,module,Magento_Wishlist
Wish List Sharing,願望清單分享,module,Magento_Wishlist
My Wish List,我的願望清單,module,Magento_Wishlist
%1's Wish List,%1的願望清單,module,Magento_Wishlist
Page not found.,找不到頁面。,module,Magento_Wishlist
We can't specify a product.,我們無法指定產品。,module,Magento_Wishlist
We can't add the item to Wish List right now: %1.,我們現在無法將該項目新增至願望清單：%1。,module,Magento_Wishlist
We can't add the item to Wish List right now.,我們現在無法將該商品新增至願望清單。,module,Magento_Wishlist
This product(s) is out of stock.,該產品缺貨。,module,Magento_Wishlist
We can't add the item to the cart right now.,我們現在無法將商品加入購物車。,module,Magento_Wishlist
The Wish List item can't load at this time. Please try again later.,目前無法載入願望清單項目。請稍後重試。,module,Magento_Wishlist
We can't configure the product right now.,我們現在無法配置該產品。,module,Magento_Wishlist
The cart item doesn't exist.,購物車商品不存在。,module,Magento_Wishlist
%1 has been moved to your wish list.,%1 已移至您的願望清單。,module,Magento_Wishlist
We can't move the item to the wish list.,我們無法將該商品移至願望清單。,module,Magento_Wishlist
"You must login or register to add items to your wishlist.","您必須登入或註冊才能將商品新增至您的願望清單。",module,Magento_Wishlist
We can't delete the item from Wish List right now because of an error: %1.,由於錯誤，我們現在無法從願望清單中刪除該項目：%1。,module,Magento_Wishlist
We can't delete the item from the Wish List right now.,我們現在無法從願望清單中刪除該項目。,module,Magento_Wishlist
Incorrect CAPTCHA,驗證碼不正確,module,Magento_Wishlist
Message length must not exceed %1 symbols,訊息長度不得超過 %1 個符號,module,Magento_Wishlist
Please enter an email address.,請輸入電子郵件地址。,module,Magento_Wishlist
Maximum of %1 emails can be sent.,最多可以發送 %1 封電子郵件。,module,Magento_Wishlist
Please enter a valid email address.,請輸入有效的電子郵件地址。,module,Magento_Wishlist
Your wish list has been shared.,您的願望清單已分享。,module,Magento_Wishlist
We can't delete item from Wish List right now.,我們現在無法從願望清單中刪除商品。,module,Magento_Wishlist
%1 has been updated in your Wish List.,%1 已在您的願望清單中更新。,module,Magento_Wishlist
Can't save description %1,無法儲存描述 %1,module,Magento_Wishlist
Can't update wish list,無法更新願望清單,module,Magento_Wishlist
We can't update your Wish List right now.,我們現在無法更新您的願望清單。,module,Magento_Wishlist
You added %1 to your shopping cart.,您已將 %1 加入您的購物車。,module,Magento_Wishlist
The requested Wish List doesn't exist.,請求的願望清單不存在。,module,Magento_Wishlist
We can't create the Wish List right now.,我們現在無法建立願望清單。,module,Magento_Wishlist
%1 items,%1 項,module,Magento_Wishlist
1 item,1 件,module,Magento_Wishlist
Comment,評論,module,Magento_Wishlist
Display number of items in wish list,顯示願望清單中的項目數量,module,Magento_Wishlist
Display item quantities,顯示商品數量,module,Magento_Wishlist
An item option with code %1 already exists.,代碼為 %1 的項目選項已存在。,module,Magento_Wishlist
We can't specify a wish list.,我們無法指定願望清單。,module,Magento_Wishlist
Cannot specify product.,無法指定產品。,module,Magento_Wishlist
Product is not salable.,產品無法銷售。,module,Magento_Wishlist
Invalid item option format.,項目選項格式無效。,module,Magento_Wishlist
"%1 for ""%2"".","%1 代表""%2""。",module,Magento_Wishlist
We can't add this item to your shopping cart right now.,我們現在無法將此商品添加到您的購物車。,module,Magento_Wishlist
We couldn't add the following product(s) to the shopping cart: %1.,我們無法將以下產品添加到購物車：%1。,module,Magento_Wishlist
We can't update the Wish List right now.,我們現在無法更新願望清單。,module,Magento_Wishlist
%1 product(s) have been added to shopping cart: %2.,%1 個產品已加入購物車：%2。,module,Magento_Wishlist
Comment:,評論：,module,Magento_Wishlist
We cannot retrieve the Wish List.,我們無法檢索願望清單。,module,Magento_Wishlist
%1's Wishlist,%1 的願望清單,module,Magento_Wishlist
Cannot add product without stock to wishlist.,無法將沒有庫存的產品新增至願望清單。,module,Magento_Wishlist
We can't specify a wish list item.,我們無法指定願望清單項目。,module,Magento_Wishlist
The product does not exist.,該產品不存在。,module,Magento_Wishlist
"Could not find a product with SKU ""%sku""","找不到 SKU""%sku""的產品",module,Magento_Wishlist
The quantity of a wish list item cannot be 0,願望清單商品的數量不能為 0,module,Magento_Wishlist
"Could not add the product with SKU ""%sku"" to the wishlist:: %message","無法將 SKU""%sku""的產品加入願望清單::%message",module,Magento_Wishlist
Wrong format of the entered option data,輸入的選項資料格式錯誤,module,Magento_Wishlist
"Required fields are not present EnteredOption.uid, EnteredOption.value",必填欄位不存在 EnteredOption.uid、EnteredOption.value,module,Magento_Wishlist
"The wishlist item with ID ""%id"" does not belong to the wishlist","ID 為""%id""的心願單項目不屬於心願清單",module,Magento_Wishlist
"Could not find a wishlist item with ID ""%id""","找不到 ID 為""%id""的願望清單項目",module,Magento_Wishlist
"We can't delete the item with ID ""%id"" from the Wish List right now.","我們現在無法從願望清單中刪除 ID 為""%id""的商品。",module,Magento_Wishlist
The product is disabled,該產品已停用,module,Magento_Wishlist
Test Phrase,測試短語,module,Magento_Wishlist
message,訊息,module,Magento_Wishlist
Message,訊息,module,Magento_Wishlist
error-message,錯誤訊息,module,Magento_Wishlist
LocalizedException,在地化異常,module,Magento_Wishlist
Product Exception.,產品異常。,module,Magento_Wishlist
Localized Exception.,本地化異常。,module,Magento_Wishlist
Are you sure you want to remove this item?,您確定要刪除該項目嗎？,module,Magento_Wishlist
Special Price,特價,module,Magento_Wishlist
Regular Price,正常價格,module,Magento_Wishlist
Share Wish List,分享願望清單,module,Magento_Wishlist
Add All to Cart,全部加入購物車,module,Magento_Wishlist
Update Wish List,更新願望清單,module,Magento_Wishlist
Move to Wishlist,移至願望清單,module,Magento_Wishlist
Add to Wish List,加入願望清單,module,Magento_Wishlist
View Product,查看產品,module,Magento_Wishlist
Qty,數量,module,Magento_Wishlist
Add to Cart,加入購物車,module,Magento_Wishlist
Availability,可用性,module,Magento_Wishlist
In stock,在庫中,module,Magento_Wishlist
Out of stock,缺貨,module,Magento_Wishlist
Edit,編輯,module,Magento_Wishlist
Remove Item,移除項目,module,Magento_Wishlist
Remove item,移除項目,module,Magento_Wishlist
Add to Compare,添加比較,module,Magento_Wishlist
This Wish List has no Items,此願望清單沒有商品,module,Magento_Wishlist
%1 has been added to your Wish List.,%1 已被加入您的願望清單,module,Magento_Wishlist
"Click <a href=""%1"">here</a> to continue shopping.","點擊<a href=""%1"">此處</a>繼續購物。",module,Magento_Wishlist
%1 has been removed from your Wish List.,%1 已從您的願望清單中刪除。,module,Magento_Wishlist
See Details,看詳情,module,Magento_Wishlist
Options Details,選項詳情,module,Magento_Wishlist
RSS link to %1's wishlist,%1 願望清單的 RSS 鏈接,module,Magento_Wishlist
RSS Feed,RSS 來源,module,Magento_Wishlist
Product,產品,module,Magento_Wishlist
Back,返回,module,Magento_Wishlist
Wish List is empty now.,願望清單現在是空的。,module,Magento_Wishlist
* Required Fields,* 必填字段,module,Magento_Wishlist
Sharing Information,共享資訊,module,Magento_Wishlist
"Email addresses, separated by commas",電子郵件地址，以逗號分隔,module,Magento_Wishlist
Check here to link an RSS feed to your Wish List.,檢查此處將 RSS 來源連結到您的願望清單。,module,Magento_Wishlist
Last Added Items,最後新增的項目,module,Magento_Wishlist
Remove This Item,刪除該項目,module,Magento_Wishlist
Go to Wish List,前往願望清單,module,Magento_Wishlist
You have no items in your wish list.,您的願望清單中無商品。,module,Magento_Wishlist
Credentials type not set,未設定憑證類型,module,Magento_ServicesConnector
Private key signing failed. Check that the private key is correct.,私鑰簽章失敗。檢查私鑰是否正確。,module,Magento_ServicesConnector
Private key signing failed,私鑰簽章失敗,module,Magento_ServicesConnector
Now Shopping by,現在購物,theme,frontend/Magento/luma
Previous,前一個,theme,frontend/Magento/luma
Remove,消除,theme,frontend/Magento/luma
Remove This Item,刪除該項目,theme,frontend/Magento/luma
Shop By,選購,theme,frontend/Magento/luma
Clear All,全部清除,theme,frontend/Magento/luma
Shopping Options,購物選擇,theme,frontend/Magento/luma
Country,國家,module,PayPal_Braintree
Allowed Credit Card Types,允許的信用卡類型,module,PayPal_Braintree
Add Rule,新增規則,module,PayPal_Braintree
Apply,申請,module,PayPal_Braintree
Apply to All Buttons,應用於所有按鈕,module,PayPal_Braintree
Reset to Recommended Defaults,重設為建議的預設值,module,PayPal_Braintree
- This button is responsible to store selected styling field of
"            buttons and pay later messaging for the current location and current button type"""
"            buttons and pay later messaging for the current location and current button type"""PayPal_Braintree,這個按鈕負責存儲當前位置和當前按鈕類型的所選樣式字段和稍後支付消息。
- This button is responsible to store selected styling field of
"            buttons and pay later messaging values for all the Buttons types and locations."""
"            buttons and pay later messaging values for all the Buttons types and locations."""PayPal_Braintree,這個按鈕負責存儲所有按鈕類型和位置的所選樣式字段和稍後支付消息值。
- This button is responsible to set recommended default values to all the
"            buttons and pay later messaging for all the Buttons types and locations."""
"            buttons and pay later messaging for all the Buttons types and locations."""PayPal_Braintree,這個按鈕負責為所有按鈕類型和位置設置建議的預設值，包含所有按鈕和稍後支付消息。
Validate Credentials,驗證憑證,module,PayPal_Braintree
Amount,數量,module,PayPal_Braintree
Card Number,卡號,module,PayPal_Braintree
Expiration Date,截止日期,module,PayPal_Braintree
Card Verification Number,卡驗證號,module,PayPal_Braintree
Take Payment,付款,module,PayPal_Braintree
Braintree Settlement Report,Braintree 結算報告,module,PayPal_Braintree
Braintree Virtual Terminal,Braintree 虛擬終端,module,PayPal_Braintree
A payment has been made on the %s card ending %s for %s %s (Braintree Transaction ID: %s),已對 %s 卡片（結尾為 %s）進行 %s %s 的付款（Braintree 交易 ID: %s）,module,PayPal_Braintree
The response from the Braintree server was incorrect. Please try again.,來自 Braintree 伺服器的響應不正確。請重試。,module,PayPal_Braintree
We can't initialize checkout.,我們無法初始化結帳。,module,PayPal_Braintree
Payment can not be processed as incorrect params received,由於接收到不正確的參數，無法處理付款。,module,PayPal_Braintree
"Sorry, but something went wrong",抱歉，但發生了一些錯誤。,module,PayPal_Braintree
No Credit Options available,沒有可用的信用選項。,module,PayPal_Braintree
Malformed request data. This may be caused by special characters. Please try again,請求數據格式錯誤，這可能是由於特殊字符引起的。請重試。,module,PayPal_Braintree
"Payment approved for Transaction ID: ""%1"". %2.","交易 ID: ""%1"" 的付款已獲批准。%2。",module,PayPal_Braintree
"Payment declined for Transaction ID: ""%1"". %2.","交易 ID: ""%1"" 的付款被拒絕。%2。",module,PayPal_Braintree
"Local Payment approved for Transaction ID: ""%1""","交易 ID: ""%1"" 的本地付款已獲批准。",module,PayPal_Braintree
". ' ""%1""'","。 '""%1""'",module,PayPal_Braintree
Dispute ID: %1. Status: %2,爭議 ID：%1。狀態：%2,module,PayPal_Braintree
Invalid arguments,無效參數,module,PayPal_Braintree
Invalid Customer,無效顧客,module,PayPal_Braintree
Your payment could not be taken. Please try again or use a different payment method.,無法接受您的付款。請重試或使用其他付款方式。,module,PayPal_Braintree
Your payment could not be taken. Please try again or use a different payment method. %1,無法接受您的付款。請重試或使用其他付款方式。 %1,module,PayPal_Braintree
No available payment tokens,沒有可用的支付token,module,PayPal_Braintree
Response object does not exist,響應對像不存在,module,PayPal_Braintree
The object is not a class \Braintree\Transaction.,該物件不是類別 \Braintree\Transaction。,module,PayPal_Braintree
"The ""customerId"" field does not exists","""customerId""欄位不存在",module,PayPal_Braintree
"The ""public_hash"" field does not exists","""public_hash""欄位不存在",module,PayPal_Braintree
Transaction has not paypal attribute,交易沒有paypal屬性,module,PayPal_Braintree
Transaction has not localPayment attribute,交易沒有 localPayment 屬性,module,PayPal_Braintree
The object is not a class \Braintree\Customer.,該物件不是類別 \Braintree\Customer。,module,PayPal_Braintree
"The ""braintreeCustomerId"" field does not exists","""braintreeCustomerId""欄位不存在",module,PayPal_Braintree
The paymentMethod object does not exist.,paymentMethod 物件不存在。,module,PayPal_Braintree
Invalid payment method data object.,付款方式資料對象無效。,module,PayPal_Braintree
Invalid address data object.,地址資料物件無效。,module,PayPal_Braintree
Failed to create payment token.,無法建立支付token。,module,PayPal_Braintree
No authorization transaction to proceed capture.,沒有授權交易來進行捕獲。,module,PayPal_Braintree
Braintree error response.,Braintree 錯誤響應。,module,PayPal_Braintree
Payment method nonce can't be retrieved.,無法檢索付款方式隨機數。,module,PayPal_Braintree
Wrong transaction status,交易狀態錯誤,module,PayPal_Braintree
There is no available Payment Token Adapter for %1,%1 沒有可用的支付token適配器,module,PayPal_Braintree
PayPal Guest Checkout Credit Card Icons,PayPal 訪客結帳信用卡圖標,module,PayPal_Braintree
Elektronisches Lastschriftverfahren – German ELV,Elektronisches Lastschriftverfahren – 德國 ELV,module,PayPal_Braintree
Mini-Cart and Cart Page,迷你購物車和購物車頁面,module,PayPal_Braintree
Checkout Page,結帳頁面,module,PayPal_Braintree
Product Page,產品頁面,module,PayPal_Braintree
Bancontact,聯繫銀行,module,PayPal_Braintree
EPS,EPS,module,PayPal_Braintree
giropay,支付寶,module,PayPal_Braintree
iDeal,iDeal,module,PayPal_Braintree
Klarna Pay Now / SOFORT,Klarna 立即付款 / SOFORT,module,PayPal_Braintree
MyBank,網路商家,module,PayPal_Braintree
P24,P24,module,PayPal_Braintree
SEPA/ELV Direct Debit,SEPA/ELV 直接扣記,module,PayPal_Braintree
PayPal Button,Paypal按鈕,module,PayPal_Braintree
PayPal Pay Later Button,PayPal 稍後付款按鈕,module,PayPal_Braintree
PayPal Credit Button,Paypal信用按鈕,module,PayPal_Braintree
Authorize,授權,module,PayPal_Braintree
Intent Sale,意圖銷售,module,PayPal_Braintree
--Please Select--,--請選擇--,module,PayPal_Braintree
Gold,金色,module,PayPal_Braintree
Blue,藍色,module,PayPal_Braintree
Silver,銀色,module,PayPal_Braintree
White,白色,module,PayPal_Braintree
Black,黑色,module,PayPal_Braintree
Dark Blue,深藍色,module,PayPal_Braintree
PayPal,Paypal,module,PayPal_Braintree
Checkout,查看,module,PayPal_Braintree
Buy Now,立即購買,module,PayPal_Braintree
Pay,支付,module,PayPal_Braintree
Text,文字,module,PayPal_Braintree
Flex,Flex,module,PayPal_Braintree
primary,基本的,module,PayPal_Braintree
alternative,選擇,module,PayPal_Braintree
inline,在線的(inline),module,PayPal_Braintree
none,無,module,PayPal_Braintree
left,左邊,module,PayPal_Braintree
right,右邊,module,PayPal_Braintree
top,頂部,module,PayPal_Braintree
black,黑色的,module,PayPal_Braintree
white,白色的,module,PayPal_Braintree
monochrome,單色,module,PayPal_Braintree
grayscale,灰階,module,PayPal_Braintree
Pill,丸(Pill),module,PayPal_Braintree
Rectangle,長方形,module,PayPal_Braintree
Medium,中等的,module,PayPal_Braintree
Large,大的,module,PayPal_Braintree
Responsive,反應及時的,module,PayPal_Braintree
Credit Card,信用卡,module,PayPal_Braintree
ending,結束,module,PayPal_Braintree
expires,過期,module,PayPal_Braintree
No token returned,沒有返回token,module,PayPal_Braintree
Unable to retrieve PayPal API token. ' .,無法檢索 PayPal API token。 '。,module,PayPal_Braintree
No financing options available from API,API 沒有提供金融選項,module,PayPal_Braintree
No qualifying financing options available,沒有可用的合格金融選項,module,PayPal_Braintree
No response from request to ' .,對 ' 的請求沒有回應。,module,PayPal_Braintree
Error returned with request to ' . . '. Error: ' .,請求 ' 時傳回錯誤 ' . . '. 錯誤： ' 。,module,PayPal_Braintree
Please agree to all the terms and conditions before placing the order.,下訂單前請同意所有條款和條件。,module,PayPal_Braintree
PayPal Credit,Paypal信用,module,PayPal_Braintree
PayPal PayLater,PayPal 稍後付款,module,PayPal_Braintree
Invalid %1,無效%1,module,PayPal_Braintree
%1 is required,%1 是必需的,module,PayPal_Braintree
Resource not found,找不到資源,module,PayPal_Braintree
Failed to save Payment Details to vault,無法將支付詳細信息保存到金庫(vault),module,PayPal_Braintree
Invalid Payment data,付款資料無效,module,PayPal_Braintree
Invalid Address data,地址資料無效,module,PayPal_Braintree
Payment method %1 cannot be vaulted,付款方式 %1 無法保管,module,PayPal_Braintree
Ach Direct Debit Logo,Ach 直接扣款標誌,module,PayPal_Braintree
routing number,路由號碼,module,PayPal_Braintree
Credit Card Number,信用卡號碼,module,PayPal_Braintree
"Please, enter valid Credit Card Number",請輸入有效的信用卡號碼,module,PayPal_Braintree
"Please, enter valid Expiration Date",請輸入有效的到期日,module,PayPal_Braintree
"Please, enter valid Card Verification Number",請輸入有效的卡片驗證碼,module,PayPal_Braintree
Username:,使用者名稱:,module,PayPal_Braintree
Transaction Amount,交易金額,module,PayPal_Braintree
Ach Direct Debit Account,ACH 直接扣款帳戶,module,PayPal_Braintree
Routing Number,路由號碼,module,PayPal_Braintree
Actions,行動,module,PayPal_Braintree
Delete,刪除,module,PayPal_Braintree
Are you sure you want to delete this ACH Direct Debit account number ending in: %1?,您確定要刪除此以 %1 結尾的 ACH 直接扣款帳號嗎？,module,PayPal_Braintree
Add a new PayPal account,新增新的 PayPal 帳戶,module,PayPal_Braintree
Please note you will be taken away from the site to update your PayPal details.,請注意，您將離開網站以更新您的 PayPal 詳細資訊。,module,PayPal_Braintree
Stored Payment Methods,儲存的付款方式,module,PayPal_Braintree
Add New Card,新增卡,module,PayPal_Braintree
Add New Credit / Debit Card,新增新的信用卡/金融卡,module,PayPal_Braintree
Add New PayPal Account,新增新的 PayPal 帳戶,module,PayPal_Braintree
<  Back to Stored Payment Methods,< 傳回儲存的付款方式,module,PayPal_Braintree
Add New Credit or Debit Card,新增新的信用卡或金融卡,module,PayPal_Braintree
Close,關閉,module,PayPal_Braintree
Error Close,錯誤關閉,module,PayPal_Braintree
Ok,確定,module,PayPal_Braintree
Shipping Method,配送方式,module,PayPal_Braintree
Please select a shipping method...,請選擇配送方式...,module,PayPal_Braintree
Update Shipping Method,更新配送方式,module,PayPal_Braintree
"Sorry, no quotes are available for this order right now.",抱歉，目前該訂單沒有可用的報價。,module,PayPal_Braintree
Shipping Address,收件地址,module,PayPal_Braintree
Edit,編輯,module,PayPal_Braintree
Payment Method,付款方式,module,PayPal_Braintree
Buy now with Google Pay,立即使用 Google Pay 購買,module,PayPal_Braintree
Items in Your Shopping Cart,您購物車中的商品,module,PayPal_Braintree
Edit Shopping Cart,編輯購物車,module,PayPal_Braintree
Place Order,下訂單,module,PayPal_Braintree
Submitting order information...,正在提交訂單資訊...,module,PayPal_Braintree
PayPal Account,Paypal帳戶,module,PayPal_Braintree
PayPal Logo,Paypal標誌,module,PayPal_Braintree
Venmo Account,Venmo 帳戶,module,PayPal_Braintree
Venmo Logo,Venmo 標誌,module,PayPal_Braintree
"Required parameter ""' . . '"" for ""payment_method"" is missing.","缺少"" payment_method""所需的參數""' . . '""。",module,PayPal_BraintreeGraphQl
"Required parameter ""public_hash"" for ""' . . '"" is missing.","缺少""' . . '""所需的參數""public_hash""。",module,PayPal_BraintreeGraphQl
"Required parameter ""braintree_applepay_vault"" for ""payment_method"" is missing.","缺少"" payment_method""所需的參數""braintree_applepay_vault""。",module,PayPal_BraintreeGraphQl
"Required parameter ""public_hash"" for ""braintree_applepay_vault"" is missing.","缺少""braintree_applepay_vault""所需的參數""public_hash""。",module,PayPal_BraintreeGraphQl
"Required parameter ""braintree"" for ""payment_method"" is missing.","缺少"" payment_method""所需的參數""braintree""。",module,PayPal_BraintreeGraphQl
"Required parameter ""braintree_googlepay_vault"" for ""payment_method"" is missing.","缺少"" payment_method""的必要參數""braintree_googlepay_vault""。",module,PayPal_BraintreeGraphQl
"Required parameter ""public_hash"" for ""braintree_googlepay_vault"" is missing.","缺少""braintree_googlepay_vault""所需的參數""public_hash""。",module,PayPal_BraintreeGraphQl
"Required parameter ""braintree_cc_vault"" for ""payment_method"" is missing.","缺少"" payment_method""所需的參數""braintree_cc_vault""。",module,PayPal_BraintreeGraphQl
"Required parameter ""public_hash"" for ""braintree_cc_vault"" is missing.","缺少""braintree_cc_vault""所需的參數""public_hash""。",module,PayPal_BraintreeGraphQl
The Braintree payment method is not active.,Braintree 付款方式未啟動。,module,PayPal_BraintreeGraphQl
The Braintree PayPal payment method is not active.,Braintree PayPal 付款方式未啟用。,module,PayPal_BraintreeGraphQl
The current customer isn't authorized.,當前顧客未獲得授權。,module,PayPal_BraintreeGraphQl
The provided token hash is invalid.,提供的token Hash無效。,module,PayPal_BraintreeGraphQl
"Sorry, but something went wrong",抱歉，但出了點問題,module,PayPal_BraintreeGraphQl
Lax,不嚴格的,module,Veriteworks_CookieFix
Strict,嚴格的,module,Veriteworks_CookieFix
None,無,module,Veriteworks_CookieFix
My Cart,我的購物車,module,Branch8_CatalogCustom
Close,關閉,module,Branch8_CatalogCustom
of,的,module,Branch8_CatalogCustom
Items in Cart,購物車中的商品,module,Branch8_CatalogCustom
Item in Cart,購物車中的商品,module,Branch8_CatalogCustom
Proceed to Checkout,進行結帳,module,Branch8_CatalogCustom
Recently added item(s),最近新增的項目,module,Branch8_CatalogCustom
You have no items in your shopping cart.,您的購物車中沒有商品。,module,Branch8_CatalogCustom
View and Edit Cart,查看和編輯購物車,module,Branch8_CatalogCustom
Notification,通知,module,Branch8_CustomNotification
News,訊息,module,Branch8_CustomNotification
View all notifications,查看所有通知,module,Branch8_CustomNotification
We couldn't find any records.,我們找不到任何記錄。,module,Branch8_HelpDesk
commented,評論,module,Branch8_HelpDesk
Message History,留言記錄,module,Branch8_HelpDesk
Attachment,附件,module,Branch8_HelpDesk
Post Reply,發表回覆,module,Branch8_HelpDesk
Close,關閉,module,Branch8_HelpDesk
Delete image,刪除圖片,module,Branch8_HelpDesk
Upload,上傳,module,Branch8_HelpDesk
Click here or drag and drop to add files.,按一下此處或拖放以新增檔案。,module,Branch8_HelpDesk
Nick Name,暱稱,module,Branch8_HelpDesk
Email,電子郵件,module,Branch8_HelpDesk
Subject,主題,module,Branch8_HelpDesk
"For order-related issues, please go to My Orders > Contact Seller",訂單相關問題，請前往我的訂單 > 聯絡特約商,module,Branch8_HelpDesk
Problems encountered,遇到的問題,module,Branch8_HelpDesk
Submit Ticket,提交票據,module,Branch8_HelpDesk
-- Please Select Category --,-- 請選擇類別 --,module,Branch8_HelpDesk
Ticket ID,票證編號,module,Branch8_HelpDesk
Title,標題,module,Branch8_HelpDesk
Name,姓名,module,Branch8_HelpDesk
Order Number,訂單編號,module,Branch8_HelpDesk
Previous,前一個,module,Branch8_HelpDesk
Next,下一個,module,Branch8_HelpDesk
Thank your for reach to us,感謝您與我們聯繫,module,Branch8_HelpDesk
New Message for Ticket %ticket_code,工單 %ticket_code 的新消息,module,Branch8_HelpDesk
New Ticket Created %ticket_code,新工單已建立 %ticket_code,module,Branch8_HelpDesk
Assigned Ticket,指定工單,module,Branch8_HelpDesk
Please type the letters and numbers below,請輸入下面的字母和數字,module,Branch8_HelpDeskRecaptcha
Reload captcha,重新加載驗證碼,module,Branch8_HelpDeskRecaptcha
Attention: Captcha is case sensitive.,注意：驗證碼區分大小寫。,module,Branch8_HelpDeskRecaptcha
Checkout as a new customer,作為新顧客結帳,module,Branch8_HotaiAuth
Creating an account has many benefits:,建立帳戶有很多好處：,module,Branch8_HotaiAuth
See order and shipping status,查看訂單和配送狀態,module,Branch8_HotaiAuth
